valid_time,latitude,longitude,number,expver,msl
2020-01-07 07:00:00,-43.5,172.75,0,0001,101262.81
2020-01-07 07:00:00,-43.75,172.75,0,0001,101274.81
2020-01-07 08:00:00,-43.5,172.75,0,0001,101347.81
2020-01-07 08:00:00,-43.75,172.75,0,0001,101355.81
2020-01-07 09:00:00,-43.5,172.75,0,0001,101437.44
2020-01-07 09:00:00,-43.75,172.75,0,0001,101441.94
2020-01-07 10:00:00,-43.5,172.75,0,0001,101488.375
2020-01-07 10:00:00,-43.75,172.75,0,0001,101492.875
2020-01-07 11:00:00,-43.5,172.75,0,0001,101504.06
2020-01-07 11:00:00,-43.75,172.75,0,0001,101506.81
2020-01-07 12:00:00,-43.5,172.75,0,0001,101567.81
2020-01-07 12:00:00,-43.75,172.75,0,0001,101569.56
2020-01-07 13:00:00,-43.5,172.75,0,0001,101532.56
2020-01-07 13:00:00,-43.75,172.75,0,0001,101535.31
2020-01-07 14:00:00,-43.5,172.75,0,0001,101531.625
2020-01-07 14:00:00,-43.75,172.75,0,0001,101537.375
2020-01-07 15:00:00,-43.5,172.75,0,0001,101531.69
2020-01-07 15:00:00,-43.75,172.75,0,0001,101534.44
2020-01-07 16:00:00,-43.5,172.75,0,0001,101570.44
2020-01-07 16:00:00,-43.75,172.75,0,0001,101573.94
2020-01-07 17:00:00,-43.5,172.75,0,0001,101594.81
2020-01-07 17:00:00,-43.75,172.75,0,0001,101597.06
2020-01-07 18:00:00,-43.5,172.75,0,0001,101646.875
2020-01-07 18:00:00,-43.75,172.75,0,0001,101647.625
2020-01-07 19:00:00,-43.5,172.75,0,0001,101681.69
2020-01-07 19:00:00,-43.75,172.75,0,0001,101679.44
2020-01-07 20:00:00,-43.5,172.75,0,0001,101717.56
2020-01-07 20:00:00,-43.75,172.75,0,0001,101713.06
2020-01-07 21:00:00,-43.5,172.75,0,0001,101750.375
2020-01-07 21:00:00,-43.75,172.75,0,0001,101745.875
2020-01-07 22:00:00,-43.5,172.75,0,0001,101708.94
2020-01-07 22:00:00,-43.75,172.75,0,0001,101715.19
2020-01-07 23:00:00,-43.5,172.75,0,0001,101719.06
2020-01-07 23:00:00,-43.75,172.75,0,0001,101721.31
2020-01-08 00:00:00,-43.5,172.75,0,0001,101699.5
2020-01-08 00:00:00,-43.75,172.75,0,0001,101705.75
2020-01-08 01:00:00,-43.5,172.75,0,0001,101671.25
2020-01-08 01:00:00,-43.75,172.75,0,0001,101682.5
2020-01-08 02:00:00,-43.5,172.75,0,0001,101626.375
2020-01-08 02:00:00,-43.75,172.75,0,0001,101627.625
2020-01-08 03:00:00,-43.5,172.75,0,0001,101563.625
2020-01-08 03:00:00,-43.75,172.75,0,0001,101558.875
2020-01-08 04:00:00,-43.5,172.75,0,0001,101547.81
2020-01-08 04:00:00,-43.75,172.75,0,0001,101545.81
2020-01-08 05:00:00,-43.5,172.75,0,0001,101509.125
2020-01-08 05:00:00,-43.75,172.75,0,0001,101506.125
2020-01-08 06:00:00,-43.5,172.75,0,0001,101510.19
2020-01-08 06:00:00,-43.75,172.75,0,0001,101507.19
2020-01-08 07:00:00,-43.5,172.75,0,0001,101520.19
2020-01-08 07:00:00,-43.75,172.75,0,0001,101516.94
2020-01-08 08:00:00,-43.5,172.75,0,0001,101536.5
2020-01-08 08:00:00,-43.75,172.75,0,0001,101528.5
2020-01-08 09:00:00,-43.5,172.75,0,0001,101580.25
2020-01-08 09:00:00,-43.75,172.75,0,0001,101572.0
2020-01-08 10:00:00,-43.5,172.75,0,0001,101535.0
2020-01-08 10:00:00,-43.75,172.75,0,0001,101531.0
2020-01-08 11:00:00,-43.5,172.75,0,0001,101462.75
2020-01-08 11:00:00,-43.75,172.75,0,0001,101465.25
2020-01-08 12:00:00,-43.5,172.75,0,0001,101438.125
2020-01-08 12:00:00,-43.75,172.75,0,0001,101440.875
2020-01-08 13:00:00,-43.5,172.75,0,0001,101403.875
2020-01-08 13:00:00,-43.75,172.75,0,0001,101401.625
2020-01-08 14:00:00,-43.5,172.75,0,0001,101342.69
2020-01-08 14:00:00,-43.75,172.75,0,0001,101338.69
2020-01-08 15:00:00,-43.5,172.75,0,0001,101282.125
2020-01-08 15:00:00,-43.75,172.75,0,0001,101287.875
2020-01-08 16:00:00,-43.5,172.75,0,0001,101284.31
2020-01-08 16:00:00,-43.75,172.75,0,0001,101294.56
2020-01-08 17:00:00,-43.5,172.75,0,0001,101285.0
2020-01-08 17:00:00,-43.75,172.75,0,0001,101298.25
2020-01-08 18:00:00,-43.5,172.75,0,0001,101350.5
2020-01-08 18:00:00,-43.75,172.75,0,0001,101349.25
2020-01-08 19:00:00,-43.5,172.75,0,0001,101394.875
2020-01-08 19:00:00,-43.75,172.75,0,0001,101386.875
2020-01-08 20:00:00,-43.5,172.75,0,0001,101418.75
2020-01-08 20:00:00,-43.75,172.75,0,0001,101406.75
2020-01-08 21:00:00,-43.5,172.75,0,0001,101467.25
2020-01-08 21:00:00,-43.75,172.75,0,0001,101454.75
2020-01-08 22:00:00,-43.5,172.75,0,0001,101436.25
2020-01-08 22:00:00,-43.75,172.75,0,0001,101426.5
2020-01-08 23:00:00,-43.5,172.75,0,0001,101413.5
2020-01-08 23:00:00,-43.75,172.75,0,0001,101419.25
2020-01-09 00:00:00,-43.5,172.75,0,0001,101433.69
2020-01-09 00:00:00,-43.75,172.75,0,0001,101462.94
2020-01-09 01:00:00,-43.5,172.75,0,0001,101428.375
2020-01-09 01:00:00,-43.75,172.75,0,0001,101480.125
2020-01-09 02:00:00,-43.5,172.75,0,0001,101452.25
2020-01-09 02:00:00,-43.75,172.75,0,0001,101516.5
2020-01-09 03:00:00,-43.5,172.75,0,0001,101478.06
2020-01-09 03:00:00,-43.75,172.75,0,0001,101529.06
2020-01-09 04:00:00,-43.5,172.75,0,0001,101506.875
2020-01-09 04:00:00,-43.75,172.75,0,0001,101539.375
2020-01-09 05:00:00,-43.5,172.75,0,0001,101496.375
2020-01-09 05:00:00,-43.75,172.75,0,0001,101528.875
2020-01-09 06:00:00,-43.5,172.75,0,0001,101536.125
2020-01-09 06:00:00,-43.75,172.75,0,0001,101581.375
2020-01-09 07:00:00,-43.5,172.75,0,0001,101538.375
2020-01-09 07:00:00,-43.75,172.75,0,0001,101578.875
2020-01-09 08:00:00,-43.5,172.75,0,0001,101586.5
2020-01-09 08:00:00,-43.75,172.75,0,0001,101625.0
2020-01-09 09:00:00,-43.5,172.75,0,0001,101642.44
2020-01-09 09:00:00,-43.75,172.75,0,0001,101680.19
2020-01-09 10:00:00,-43.5,172.75,0,0001,101733.625
2020-01-09 10:00:00,-43.75,172.75,0,0001,101763.875
2020-01-09 11:00:00,-43.5,172.75,0,0001,101700.31
2020-01-09 11:00:00,-43.75,172.75,0,0001,101729.81
2020-01-09 12:00:00,-43.5,172.75,0,0001,101775.625
2020-01-09 12:00:00,-43.75,172.75,0,0001,101798.375
2020-01-09 13:00:00,-43.5,172.75,0,0001,101810.06
2020-01-09 13:00:00,-43.75,172.75,0,0001,101833.31
2020-01-09 14:00:00,-43.5,172.75,0,0001,101815.625
2020-01-09 14:00:00,-43.75,172.75,0,0001,101827.625
2020-01-09 15:00:00,-43.5,172.75,0,0001,101771.56
