valid_time,latitude,longitude,number,expver,msl
2020-01-17 06:00:00,-43.75,172.75,0,0001,102084.0
2020-01-17 07:00:00,-43.75,172.75,0,0001,102085.875
2020-01-17 08:00:00,-43.75,172.75,0,0001,102150.94
2020-01-17 09:00:00,-43.75,172.75,0,0001,102185.56
2020-01-17 10:00:00,-43.75,172.75,0,0001,102211.06
2020-01-17 11:00:00,-43.75,172.75,0,0001,102222.69
2020-01-17 12:00:00,-43.75,172.75,0,0001,102232.625
2020-01-17 13:00:00,-43.75,172.75,0,0001,102200.69
2020-01-17 14:00:00,-43.75,172.75,0,0001,102196.5
2020-01-17 15:00:00,-43.75,172.75,0,0001,102143.375
2020-01-17 16:00:00,-43.75,172.75,0,0001,102133.56
2020-01-17 17:00:00,-43.75,172.75,0,0001,102146.125
2020-01-17 18:00:00,-43.75,172.75,0,0001,102161.0
2020-01-17 19:00:00,-43.75,172.75,0,0001,102131.25
2020-01-17 20:00:00,-43.75,172.75,0,0001,102116.94
2020-01-17 21:00:00,-43.75,172.75,0,0001,102119.875
2020-01-17 22:00:00,-43.75,172.75,0,0001,102096.875
2020-01-17 23:00:00,-43.75,172.75,0,0001,102103.125
2020-01-18 00:00:00,-43.75,172.75,0,0001,102035.875
2020-01-18 01:00:00,-43.75,172.75,0,0001,101989.75
2020-01-18 02:00:00,-43.75,172.75,0,0001,101939.75
2020-01-18 03:00:00,-43.75,172.75,0,0001,101950.0
2020-01-18 04:00:00,-43.75,172.75,0,0001,101920.5
2020-01-18 05:00:00,-43.75,172.75,0,0001,101910.375
2020-01-18 06:00:00,-43.75,172.75,0,0001,101889.625
2020-01-18 07:00:00,-43.75,172.75,0,0001,101930.625
2020-01-18 08:00:00,-43.75,172.75,0,0001,101989.81
2020-01-18 09:00:00,-43.75,172.75,0,0001,102031.5
2020-01-18 10:00:00,-43.75,172.75,0,0001,102024.5
2020-01-18 11:00:00,-43.75,172.75,0,0001,101994.44
2020-01-18 12:00:00,-43.75,172.75,0,0001,102013.25
2020-01-18 13:00:00,-43.75,172.75,0,0001,101991.625
2020-01-18 14:00:00,-43.75,172.75,0,0001,101967.44
2020-01-18 15:00:00,-43.75,172.75,0,0001,101980.06
2020-01-18 16:00:00,-43.75,172.75,0,0001,101961.5
2020-01-18 17:00:00,-43.75,172.75,0,0001,101967.69
2020-01-18 18:00:00,-43.75,172.75,0,0001,102019.19
2020-01-18 19:00:00,-43.75,172.75,0,0001,101992.81
2020-01-18 20:00:00,-43.75,172.75,0,0001,102007.06
2020-01-18 21:00:00,-43.75,172.75,0,0001,101981.56
2020-01-18 22:00:00,-43.75,172.75,0,0001,101962.19
2020-01-18 23:00:00,-43.75,172.75,0,0001,101958.44
2020-01-19 00:00:00,-43.75,172.75,0,0001,101887.81
2020-01-19 01:00:00,-43.75,172.75,0,0001,101861.75
