precipitation,modified_date,quality_code,station_id,name,ref,altitude,lon,lat
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
5.4,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
3.4000000000000004,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.9000000000000004,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.4000000000000004,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.9000000000000004,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
4.4,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.9000000000000004,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
3.4000000000000004,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.9000000000000004,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2021-04-11 13:00:00,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
1.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
3.4000000000000004,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
2.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.5,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
0.0,2020-11-15 23:06:24,600.0,cad3a08a36661df51c5be6b4,Hukahuka at Summit,327811,651.091,172.78517,-43.717349999999996
