precipitation,station_id,externalId,ref,name,lon,lat
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
1.2000000000000002,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
2.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
1.6,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
4.800000000000001,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
1.8,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
2.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.8,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.4,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
3.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.4,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.8,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.6000000000000001,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.2,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
0.0,0854405926e3bc7e27602c86,CLIDB_42496,mcleans,McLeans,172.53212,-43.479839999999996
